,Tweet,Created_at,Positive,Negative,Neutral,Currencies,Tweeted_day_Open,Tweeted_day_High,Tweeted_day_Low,Tweeted_day_Close,Tweeted_day_Volume,Prev_30days_Open,Prev_30days_High,Prev_30days_Low,Prev_30days_Close,Prev_30days_Volume,Next_7days_Open,Next_7days_High,Next_7days_Low,Next_7days_Close,Next_7days_Volume,Next_30days_Open,Next_30days_High,Next_30days_Low,Next_30days_Close,Next_30days_Volume
903,"Think this ponzi Will get teleported much higher.

$FTT https://t.co/b9Zu5JwFiC",2023-01-23T19:33:26.000Z,0.0,0.0,1.0,FTT,2.1053431034088135,2.315455913543701,2.0771090984344482,2.1995201110839844,25066026,0.9575049877166748,0.9756709933280945,0.921085000038147,0.9244329929351807,5055004,2.057068109512329,2.146622896194458,1.856719970703125,1.888471007347107,28046770,1.629330039024353,1.6450190544128418,1.5228559970855713,1.5772579908370972,10851061
904,"Someone knows.

$FET https://t.co/vqUobDc0N7",2023-01-23T14:14:15.000Z,0.0,0.0,1.0,FET,0.2661589980125427,0.3044779896736145,0.2652679979801178,0.28487101197242737,127353861,0.09033399820327759,0.09506300091743469,0.08976300060749054,0.09342999756336212,14083408,0.28852400183677673,0.28873100876808167,0.2597939968109131,0.2651880085468292,42789824,0.4339640140533447,0.44076600670814514,0.40567299723625183,0.43831101059913635,119221916
905,$Axs pumping eyes on the $SLP ponzi,2023-01-23T07:25:19.000Z,0.0,0.0,1.0,SLP,0.0029009999707341194,0.0034890000242739916,0.002894999925047159,0.0032369999680668116,130320484,0.0021559998858720064,0.002167999977245927,0.0021540001034736633,0.0021639999467879534,3696185,0.0032740000169724226,0.003286000108346343,0.0029239999130368233,0.002983999904245138,20785647,0.003418999956920743,0.0034719998948276043,0.0032399999909102917,0.0033539999276399612,42559532
906,$Axs pumping eyes on the $SLP ponzi,2023-01-23T07:25:19.000Z,0.0,0.0,1.0,AXS,12.473875999450684,13.82624626159668,12.109621047973633,12.220541954040527,991742554,7.082448959350586,7.112693786621094,6.9698920249938965,6.988192081451416,33026403,12.182312965393066,12.28296184539795,10.610478401184082,10.844339370727539,197278076,10.81037425994873,10.834113121032715,10.133530616760254,10.570944786071777,89459639
907,"Imagine fading $FET

Send the AI coins back to heaven🚀 https://t.co/zpG8anaVNb",2023-01-23T06:39:59.000Z,0.0,0.0,1.0,FET,0.2661589980125427,0.3044779896736145,0.2652679979801178,0.28487101197242737,127353861,0.09033399820327759,0.09506300091743469,0.08976300060749054,0.09342999756336212,14083408,0.28852400183677673,0.28873100876808167,0.2597939968109131,0.2651880085468292,42789824,0.4339640140533447,0.44076600670814514,0.40567299723625183,0.43831101059913635,119221916
908,"Cant fade the $luna train now.

Jo @stablekwon time to wake up https://t.co/paQ6J3WdZM",2023-01-22T16:35:11.000Z,0.0,0.0,1.0,LUNA,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
909,"@TheCryptoDog Tje $INJ pump didnt start yet.
Free alpha sir.",2023-01-22T14:27:58.000Z,0.0,0.231,0.769,INJ,1.7361500263214111,2.0878520011901855,1.7232240438461304,1.9454540014266968,99174352,1.3283610343933105,1.3461999893188477,1.3152250051498413,1.318207025527954,3182372,2.501924991607666,2.578329086303711,2.4811480045318604,2.5323519706726074,29126474,4.179656982421875,4.39610481262207,3.8851420879364014,3.938076972961426,74195833
910,"🥷 
added $INJ to the longterm portfolio 

Expext big winner on this one.

#patience",2023-01-22T13:28:13.000Z,0.241,0.0,0.759,INJ,1.7361500263214111,2.0878520011901855,1.7232240438461304,1.9454540014266968,99174352,1.3283610343933105,1.3461999893188477,1.3152250051498413,1.318207025527954,3182372,2.501924991607666,2.578329086303711,2.4811480045318604,2.5323519706726074,29126474,4.179656982421875,4.39610481262207,3.8851420879364014,3.938076972961426,74195833
911,"Update on $DC 
Thanks for playing
40% https://t.co/hhNcOdVyAQ https://t.co/oc5q054PMz",2023-01-22T10:40:03.000Z,0.402,0.0,0.598,DC,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
912,"$FET we r about to enter a New week. 

Gonna blast trough this 0.30 soon. https://t.co/jgIbOsngYm",2023-01-22T10:33:15.000Z,0.0,0.0,1.0,FET,0.2682259976863861,0.28330299258232117,0.2582379877567291,0.2662459909915924,66010984,0.09409700334072113,0.0961190015077591,0.08987999707460403,0.0903410017490387,14305274,0.29467299580574036,0.2963719964027405,0.28425100445747375,0.2883880138397217,42333481,0.41811999678611755,0.4978800117969513,0.41739699244499207,0.43428999185562134,310832052
913,"Send it @TysonThe2nd 

$INJ https://t.co/pgQbUsNPn2",2023-01-22T10:15:16.000Z,0.0,0.0,1.0,INJ,1.7361500263214111,2.0878520011901855,1.7232240438461304,1.9454540014266968,99174352,1.3283610343933105,1.3461999893188477,1.3152250051498413,1.318207025527954,3182372,2.501924991607666,2.578329086303711,2.4811480045318604,2.5323519706726074,29126474,4.179656982421875,4.39610481262207,3.8851420879364014,3.938076972961426,74195833
914,"Dived into $INJ and really they are building a power ecosystem, fully decentralized.

Will add this to my longterm portfolio. I expect huge gains from this one. 👀

#inj @Injective_ https://t.co/7rXD5NDRLP https://t.co/SpAN5UYkS0",2023-01-22T10:10:18.000Z,0.148,0.0,0.852,INJ,1.7361500263214111,2.0878520011901855,1.7232240438461304,1.9454540014266968,99174352,1.3283610343933105,1.3461999893188477,1.3152250051498413,1.318207025527954,3182372,2.501924991607666,2.578329086303711,2.4811480045318604,2.5323519706726074,29126474,4.179656982421875,4.39610481262207,3.8851420879364014,3.938076972961426,74195833
915,"Whattttt

$DC https://t.co/lcTjVCAtFn https://t.co/oc5q055nC7",2023-01-21T18:25:07.000Z,0.0,0.0,1.0,DC,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
916,@bitcoin_brown @_RN03xx_  gather all the $DC degens the run Will be wild,2023-01-21T17:15:25.000Z,0.0,0.0,1.0,DC,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
917,"Comfortable in my lane printing money with internet money

$APE $luna $primal $dc $xrp $ftt https://t.co/5qZ1jRTQBy",2023-01-21T17:13:22.000Z,0.18,0.0,0.82,PRIMAL,0.012941000051796436,0.014566999860107899,0.009766999632120132,0.011901999823749065,6670587,0.0038509999867528677,0.004294999875128269,0.0037010000087320805,0.004294999875128269,931754,0.010087000206112862,0.011977000162005424,0.009913000278174877,0.010800999589264393,3036919,0.010591999627649784,0.011749000288546085,0.010103000327944756,0.010765999555587769,3066416
918,"Comfortable in my lane printing money with internet money

$APE $luna $primal $dc $xrp $ftt https://t.co/5qZ1jRTQBy",2023-01-21T17:13:22.000Z,0.18,0.0,0.82,XRP,0.41335898637771606,0.4158810079097748,0.40330299735069275,0.403533011674881,1037235129,0.3459709882736206,0.3497900068759918,0.3423739969730377,0.3495999872684479,685101342,0.4127979874610901,0.4155139923095703,0.40704700350761414,0.40813401341438293,508978347,0.3863779902458191,0.4073230028152466,0.3817490041255951,0.3985249996185303,1354318620
919,"Comfortable in my lane printing money with internet money

$APE $luna $primal $dc $xrp $ftt https://t.co/5qZ1jRTQBy",2023-01-21T17:13:22.000Z,0.18,0.0,0.82,DC,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
920,"Comfortable in my lane printing money with internet money

$APE $luna $primal $dc $xrp $ftt https://t.co/5qZ1jRTQBy",2023-01-21T17:13:22.000Z,0.18,0.0,0.82,LUNA,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
921,"Comfortable in my lane printing money with internet money

$APE $luna $primal $dc $xrp $ftt https://t.co/5qZ1jRTQBy",2023-01-21T17:13:22.000Z,0.18,0.0,0.82,FTT,2.409611940383911,2.4202558994293213,2.1636130809783936,2.1683459281921387,34449362,0.87397301197052,1.1271979808807373,0.8356249928474426,1.027161955833435,22418557,1.9820829629898071,2.0677499771118164,1.9077500104904175,1.9186240434646606,13187062,1.5968929529190063,1.9932639598846436,1.5793540477752686,1.7033460140228271,49491487
922,"Comfortable in my lane printing money with internet money

$APE $luna $primal $dc $xrp $ftt https://t.co/5qZ1jRTQBy",2023-01-21T17:13:22.000Z,0.18,0.0,0.82,APE,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0
923,When Will elon start shilling $DOGE again. Dont fade $dc on kucoin. https://t.co/cROmVhMUwW,2023-01-21T16:59:58.000Z,0.0,0.0,1.0,DOGE,0.08640799671411514,0.08870600163936615,0.08476100116968155,0.0847650021314621,716057148,0.07367800176143646,0.07736200094223022,0.07339099794626236,0.07696700096130371,593083646,0.08712399750947952,0.09296900033950806,0.08712399750947952,0.08778800070285797,642333816,0.0869939997792244,0.08862700313329697,0.08585300296545029,0.08820799738168716,449906814
924,When Will elon start shilling $DOGE again. Dont fade $dc on kucoin. https://t.co/cROmVhMUwW,2023-01-21T16:59:58.000Z,0.0,0.0,1.0,DC,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
925,"Tell me friends. Who runs this the show ?

$APE https://t.co/sufbcNhraU https://t.co/VzVsE60uXb",2023-01-21T16:40:50.000Z,0.237,0.0,0.763,APE,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0
926,"That timing once again
🌕🖍
$luna https://t.co/0bisZikEES https://t.co/TfRwpLxLy1",2023-01-21T16:38:44.000Z,0.0,0.0,1.0,LUNA,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
927,"Once $apt is done $ape Will probably be next

Crystal Ball things",2023-01-21T15:52:26.000Z,0.0,0.0,1.0,APT,0.0013419999741017818,0.0013419999741017818,0.0013370000524446368,0.0013409999664872885,6,0.0014149999478831887,0.0014149999478831887,0.0014140000566840172,0.0014149999478831887,17,0.0012890000361949205,0.0012919999426230788,0.0012870000209659338,0.0012919999426230788,134,0.0012499999720603228,0.0012509999796748161,0.0012179999612271786,0.001218999968841672,2270
928,"Once $apt is done $ape Will probably be next

Crystal Ball things",2023-01-21T15:52:26.000Z,0.0,0.0,1.0,APE,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0
929,Dont fade $luna anon.,2023-01-21T15:32:05.000Z,0.0,0.0,1.0,LUNA,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
930,"Its clearly wizz season

$MTRG https://t.co/IOKk7V9kqC https://t.co/0q4JPNsUko",2023-01-21T14:47:02.000Z,0.31,0.0,0.69,MTRG,2.7028160095214844,3.1159141063690186,2.6719939708709717,2.843096971511841,896120,1.9199939966201782,1.9626590013504028,1.907910943031311,1.9619630575180054,368947,2.8229589462280273,3.027674913406372,2.811440944671631,2.9357500076293945,638715,3.649967908859253,3.6591720581054688,3.3675320148468018,3.384485960006714,1023111
931,"$MTRG 🤝
Dont fade anon https://t.co/eD1gAPUU0U https://t.co/0q4JPNsUko",2023-01-21T13:43:02.000Z,0.0,0.0,1.0,MTRG,2.7028160095214844,3.1159141063690186,2.6719939708709717,2.843096971511841,896120,1.9199939966201782,1.9626590013504028,1.907910943031311,1.9619630575180054,368947,2.8229589462280273,3.027674913406372,2.811440944671631,2.9357500076293945,638715,3.649967908859253,3.6591720581054688,3.3675320148468018,3.384485960006714,1023111
932,"$MTRG soon we Will be running this towards $5

Lots of developers building on the ecosystem. https://t.co/baYZ7op7GI https://t.co/8p6g8QuzOA",2023-01-21T11:06:20.000Z,0.0,0.0,1.0,MTRG,2.7028160095214844,3.1159141063690186,2.6719939708709717,2.843096971511841,896120,1.9199939966201782,1.9626590013504028,1.907910943031311,1.9619630575180054,368947,2.8229589462280273,3.027674913406372,2.811440944671631,2.9357500076293945,638715,3.649967908859253,3.6591720581054688,3.3675320148468018,3.384485960006714,1023111
933,"$OCEAN ripping up. Some AI coins following

$fet breaks 0.31/0.32. Its instant up to 
0.50 https://t.co/0kd8E1D1vG",2023-01-21T09:57:40.000Z,0.0,0.0,1.0,OCEAN,0.2842479944229126,0.36616700887680054,0.27814599871635437,0.3193039894104004,142760810,0.16596199572086334,0.17120100557804108,0.16039299964904785,0.16343499720096588,20020165,0.3867740035057068,0.39745500683784485,0.37369200587272644,0.389180988073349,39527006,0.4621959924697876,0.4826500117778778,0.4572190046310425,0.4642789959907532,42003727
934,"$OCEAN ripping up. Some AI coins following

$fet breaks 0.31/0.32. Its instant up to 
0.50 https://t.co/0kd8E1D1vG",2023-01-21T09:57:40.000Z,0.0,0.0,1.0,FET,0.28356701135635376,0.3044399917125702,0.268216997385025,0.268216997385025,103968385,0.09343499690294266,0.09997200220823288,0.08871299773454666,0.09403800219297409,40107104,0.2803870141506195,0.30895599722862244,0.2803870141506195,0.2947379946708679,85724485,0.41472700238227844,0.42901700735092163,0.4098080098628998,0.41823700070381165,61951089
935,"All my baggs are printing #Alhamdulillah 

$FET $WOO $QRDO $PRIMAL $RFOX https://t.co/vAFU8RA99i",2023-01-21T09:55:19.000Z,0.0,0.0,1.0,PRIMAL,0.012941000051796436,0.014566999860107899,0.009766999632120132,0.011901999823749065,6670587,0.0038509999867528677,0.004294999875128269,0.0037010000087320805,0.004294999875128269,931754,0.010087000206112862,0.011977000162005424,0.009913000278174877,0.010800999589264393,3036919,0.010591999627649784,0.011749000288546085,0.010103000327944756,0.010765999555587769,3066416
936,"All my baggs are printing #Alhamdulillah 

$FET $WOO $QRDO $PRIMAL $RFOX https://t.co/vAFU8RA99i",2023-01-21T09:55:19.000Z,0.0,0.0,1.0,QRDO,0.17867299914360046,0.20667000114917755,0.1692660003900528,0.1889919936656952,2133196,0.10749299824237823,0.10812599956989288,0.10107900202274323,0.10490500181913376,427524,0.16757500171661377,0.17225900292396545,0.1603190004825592,0.1639689952135086,803189,0.18454499542713165,0.18514299392700195,0.17066900432109833,0.17268000543117523,1383681
937,"All my baggs are printing #Alhamdulillah 

$FET $WOO $QRDO $PRIMAL $RFOX https://t.co/vAFU8RA99i",2023-01-21T09:55:19.000Z,0.0,0.0,1.0,RFOX,0.008510000072419643,0.01003899984061718,0.008495000191032887,0.009766999632120132,574922,0.005111000034958124,0.0056420001201331615,0.00509499991312623,0.005638000089675188,270101,0.009724999777972698,0.009743000380694866,0.009473999962210655,0.009542999789118767,267063,0.0240509994328022,0.02570500038564205,0.023475000634789467,0.024196000769734383,1361864
938,"All my baggs are printing #Alhamdulillah 

$FET $WOO $QRDO $PRIMAL $RFOX https://t.co/vAFU8RA99i",2023-01-21T09:55:19.000Z,0.0,0.0,1.0,WOO,0.20469899475574493,0.22516800463199615,0.2044910043478012,0.2047860026359558,40334777,0.11560799926519394,0.11661200225353241,0.11320299655199051,0.11661200225353241,8031383,0.1966940015554428,0.1989849954843521,0.18618200719356537,0.18779399991035461,12666028,0.2593829929828644,0.2722350060939789,0.25026801228523254,0.2550179958343506,49188330
939,"All my baggs are printing #Alhamdulillah 

$FET $WOO $QRDO $PRIMAL $RFOX https://t.co/vAFU8RA99i",2023-01-21T09:55:19.000Z,0.0,0.0,1.0,FET,0.28356701135635376,0.3044399917125702,0.268216997385025,0.268216997385025,103968385,0.09343499690294266,0.09997200220823288,0.08871299773454666,0.09403800219297409,40107104,0.2803870141506195,0.30895599722862244,0.2803870141506195,0.2947379946708679,85724485,0.41472700238227844,0.42901700735092163,0.4098080098628998,0.41823700070381165,61951089
940,"$QRDO 🤝

More room to grow. Zoom out anon https://t.co/Ex3yZP9jVD https://t.co/Am7M5ZenlP",2023-01-21T09:35:38.000Z,0.0,0.0,1.0,QRDO,0.17867299914360046,0.20667000114917755,0.1692660003900528,0.1889919936656952,2133196,0.10749299824237823,0.10812599956989288,0.10107900202274323,0.10490500181913376,427524,0.16757500171661377,0.17225900292396545,0.1603190004825592,0.1639689952135086,803189,0.18454499542713165,0.18514299392700195,0.17066900432109833,0.17268000543117523,1383681
941,"Gm KINGS and QUEENS

One of the best looking charts against #btc

Wouldnt suprise me if this makes a New ath the coming weeks

$FET https://t.co/zIrnHrFwjm",2023-01-21T07:37:24.000Z,0.149,0.0,0.851,FET,0.28356701135635376,0.3044399917125702,0.268216997385025,0.268216997385025,103968385,0.09343499690294266,0.09997200220823288,0.08871299773454666,0.09403800219297409,40107104,0.2803870141506195,0.30895599722862244,0.2803870141506195,0.2947379946708679,85724485,0.41472700238227844,0.42901700735092163,0.4098080098628998,0.41823700070381165,61951089
942,"Added some $APE to portfolio.

Feels we gonna see a pump soon. I dont like to miss out. https://t.co/DpftmdpB1I",2023-01-21T00:38:29.000Z,0.078,0.114,0.808,APE,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0.0038930000737309456,0
943,"$SOL pumping

$FTT ponzi likely to follow.
Eyes on it. https://t.co/OYNJnszIfN",2023-01-21T00:06:58.000Z,0.0,0.0,1.0,SOL,25.551525115966797,26.410499572753906,24.614994049072266,24.627838134765625,1948796870,12.129864692687988,12.168594360351562,11.720108985900879,11.794829368591309,181200151,24.410602569580078,25.017385482788086,23.841827392578125,23.981801986694336,489857934,24.84637451171875,26.925580978393555,24.342071533203125,26.181386947631836,1459545676
944,"$SOL pumping

$FTT ponzi likely to follow.
Eyes on it. https://t.co/OYNJnszIfN",2023-01-21T00:06:58.000Z,0.0,0.0,1.0,FTT,2.409611940383911,2.4202558994293213,2.1636130809783936,2.1683459281921387,34449362,0.87397301197052,1.1271979808807373,0.8356249928474426,1.027161955833435,22418557,1.9820829629898071,2.0677499771118164,1.9077500104904175,1.9186240434646606,13187062,1.5968929529190063,1.9932639598846436,1.5793540477752686,1.7033460140228271,49491487
945,"$Woo season soon fam

#patience https://t.co/bBn5lYVN8f",2023-01-20T23:48:25.000Z,0.0,0.0,1.0,WOO,0.1864510029554367,0.20462100207805634,0.18193799257278442,0.20462100207805634,25163835,0.11464200168848038,0.11568199843168259,0.11193700134754181,0.11559300124645233,7819601,0.1890150010585785,0.19911900162696838,0.18379299342632294,0.19659699499607086,15568072,0.26241201162338257,0.28474000096321106,0.258976012468338,0.25934898853302,66640261
946,"$QRDO
🤝 https://t.co/BZkClRS14q https://t.co/Am7M5ZenlP",2023-01-20T23:06:06.000Z,0.0,0.0,1.0,QRDO,0.1604820042848587,0.19817599654197693,0.15469899773597717,0.17824600636959076,1779528,0.10882200300693512,0.10943000018596649,0.10634300112724304,0.10750100016593933,325577,0.16562800109386444,0.17110100388526917,0.1608079969882965,0.1675560027360916,789605,0.19389000535011292,0.19455599784851074,0.17596100270748138,0.18443499505519867,1275267
947,"$luna 🌕

The most hated rally Will come 

Patience https://t.co/BZxPdQSwtm",2023-01-20T22:40:10.000Z,0.0,0.36,0.64,LUNA,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
948,"$primal.

The new $chz ? 👀

Marketcap is super low. Around 16 mil https://t.co/OHcoyRvT4h https://t.co/YFirSMJB9j",2023-01-20T21:58:08.000Z,0.229,0.124,0.647,PRIMAL.,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
949,"$primal.

The new $chz ? 👀

Marketcap is super low. Around 16 mil https://t.co/OHcoyRvT4h https://t.co/YFirSMJB9j",2023-01-20T21:58:08.000Z,0.229,0.124,0.647,CHZ,0.12775099277496338,0.1372079998254776,0.12617699801921844,0.13718299567699432,101058876,0.1131569966673851,0.1131569966673851,0.10870400071144104,0.11103200167417526,66545214,0.13702000677585602,0.1390009969472885,0.13273200392723083,0.13845600187778473,103268217,0.14035700261592865,0.14376500248908997,0.1382790058851242,0.14160500466823578,99641700
950,"$FET

That timing once again.
📈🌕 https://t.co/5vIGqgeaTY https://t.co/VyWdG9yOBi",2023-01-20T19:58:11.000Z,0.0,0.0,1.0,FET,0.27191901206970215,0.2931939959526062,0.259550005197525,0.28370800614356995,86273204,0.08575200289487839,0.0960099995136261,0.08230900019407272,0.09344000369310379,37991216,0.2635279893875122,0.29748600721359253,0.25763699412345886,0.2802860140800476,75453789,0.4327560067176819,0.4420979917049408,0.4120570123195648,0.4144600033760071,60838187
951,$xrp to 0.55. Or the market is wrong habibi https://t.co/rLQjjrJmSH,2023-01-20T19:29:22.000Z,0.0,0.256,0.744,XRP,0.3937540054321289,0.4134199917316437,0.38701701164245605,0.41334399580955505,1053958522,0.3493320047855377,0.350151002407074,0.3397360146045685,0.34602001309394836,743732204,0.41009798645973206,0.4132309854030609,0.4008980095386505,0.41279101371765137,813986938,0.39459699392318726,0.397614985704422,0.38618698716163635,0.38631701469421387,727659069
952,$QRDO already taking off 📈 https://t.co/wEeYgOezET https://t.co/Am7M5ZeVbn,2023-01-20T18:59:05.000Z,0.0,0.0,1.0,QRDO,0.1604820042848587,0.19817599654197693,0.15469899773597717,0.17824600636959076,1779528,0.10882200300693512,0.10943000018596649,0.10634300112724304,0.10750100016593933,325577,0.16562800109386444,0.17110100388526917,0.1608079969882965,0.1675560027360916,789605,0.19389000535011292,0.19455599784851074,0.17596100270748138,0.18443499505519867,1275267
953,"$FET can we teleport this to 0.40 already 

Thanks sir. https://t.co/B8hdJlatKF",2023-01-20T17:13:10.000Z,0.225,0.0,0.775,FET,0.27191901206970215,0.2931939959526062,0.259550005197525,0.28370800614356995,86273204,0.08575200289487839,0.0960099995136261,0.08230900019407272,0.09344000369310379,37991216,0.2635279893875122,0.29748600721359253,0.25763699412345886,0.2802860140800476,75453789,0.4327560067176819,0.4420979917049408,0.4120570123195648,0.4144600033760071,60838187
954,"Added some $QRDO at 0.15 
Rumors of some news q1 incoming.

Down bad. So risk reward is fine here.

Atl was 0.10

#btc #eth $ftt $qrdo https://t.co/6fpXpjSzbs",2023-01-20T16:17:21.000Z,0.167,0.17,0.663,FTT,2.2945609092712402,2.452799081802368,2.127748966217041,2.4124081134796143,73031526,0.9381340146064758,0.9385859966278076,0.8608959913253784,0.8737040162086487,4393352,1.8822389841079712,2.2504429817199707,1.8127410411834717,1.9830440282821655,33287124,1.622568964958191,1.6748689413070679,1.595020055770874,1.5962259769439697,9361987
955,"Added some $QRDO at 0.15 
Rumors of some news q1 incoming.

Down bad. So risk reward is fine here.

Atl was 0.10

#btc #eth $ftt $qrdo https://t.co/6fpXpjSzbs",2023-01-20T16:17:21.000Z,0.167,0.17,0.663,QRDO,0.1604820042848587,0.19817599654197693,0.15469899773597717,0.17824600636959076,1779528,0.10882200300693512,0.10943000018596649,0.10634300112724304,0.10750100016593933,325577,0.16562800109386444,0.17110100388526917,0.1608079969882965,0.1675560027360916,789605,0.19389000535011292,0.19455599784851074,0.17596100270748138,0.18443499505519867,1275267
956,"Many ask if still hodl my $LUNA yes i do.

This trade May take bit longer. 
The moon is Destiny 📈🌕 https://t.co/yrMc9NYIyg",2023-01-20T15:42:48.000Z,0.119,0.0,0.881,LUNA,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
957,"$primal update 📈
New ath + top gainer on #bsc 

Mainet in a few weeks

Marketcap is only 6 mil 👀🖍 https://t.co/fzz457K7e0 https://t.co/YFirSMJB9j",2023-01-20T15:33:48.000Z,0.091,0.0,0.909,PRIMAL,0.009696000255644321,0.013895999640226364,0.00957299955189228,0.012959999963641167,5593683,0.004011000040918589,0.00443200021982193,0.0034409998916089535,0.0038469999562948942,1373362,0.010697999969124794,0.011026999913156033,0.009995000436902046,0.010095000267028809,2424706,0.011316999793052673,0.011455000378191471,0.010351999662816525,0.010595000348985195,2088628
958,$mlt another partnership. Dont fade anon https://t.co/R1yQhbaNZk,2023-01-20T15:30:50.000Z,0.0,0.0,1.0,MLT,0.10126999765634537,0.12346699833869934,0.10076399892568588,0.12142399698495865,1529714,0.07836899906396866,0.07877899706363678,0.07449200004339218,0.07495799660682678,289303,0.12797300517559052,0.12962399423122406,0.11876499652862549,0.12660600244998932,1314636,0.16804300248622894,0.16903099417686462,0.15349100530147552,0.15871399641036987,838555
959,"$PRIMAL did you fade it anon ?
300%. Marketcap is only like 8 mil. 👀📈 https://t.co/qalp36ygLn https://t.co/WvqnMw8oZz",2023-01-20T07:09:00.000Z,0.152,0.0,0.848,PRIMAL,0.009696000255644321,0.013895999640226364,0.00957299955189228,0.012959999963641167,5593683,0.004011000040918589,0.00443200021982193,0.0034409998916089535,0.0038469999562948942,1373362,0.010697999969124794,0.011026999913156033,0.009995000436902046,0.010095000267028809,2424706,0.011316999793052673,0.011455000378191471,0.010351999662816525,0.010595000348985195,2088628
960,"$PRIMAL update nearly 200% gains and about to make a New ath ?

Burn next week and another big annoucment. https://t.co/WvXrtXpOo0 https://t.co/WvqnMw8oZz",2023-01-19T20:51:39.000Z,0.112,0.0,0.888,PRIMAL,0.008879000321030617,0.010005000047385693,0.008624999783933163,0.009693000465631485,3111026,0.004860999993979931,0.004902000073343515,0.0038689998909831047,0.004011000040918589,900439,0.011067000217735767,0.011522999964654446,0.009731000289320946,0.010696000419557095,2430691,0.011723999865353107,0.012431000359356403,0.01092899963259697,0.011319000273942947,2324491
961,"$FET wants to teleport higher
👀🚀 https://t.co/4eCdLbK4WA",2023-01-19T19:38:14.000Z,0.0,0.0,1.0,FET,0.2490749955177307,0.27351701259613037,0.2456739991903305,0.27172398567199707,81327606,0.08454199880361557,0.08880899846553802,0.0844310000538826,0.0857589989900589,10343870,0.27031800150871277,0.27893099188804626,0.261137992143631,0.26353099942207336,42430880,0.44390299916267395,0.45383399724960327,0.43142300844192505,0.4327850043773651,58677638
962,"I remember back in the days when i bought $chz under 0.01 cents and seing it fly to $1

$primal is building rapidly. Eyes on it. https://t.co/nDjqlGFe18",2023-01-18T21:40:29.000Z,0.0,0.0,1.0,PRIMAL,0.009192000143229961,0.009819000028073788,0.007817000150680542,0.008887999691069126,3663527,0.004918999969959259,0.005520000122487545,0.004815000109374523,0.004860999993979931,984488,0.011101000010967255,0.011326000094413757,0.009968999773263931,0.011122000403702259,2548949,0.010386999696493149,0.0127379996702075,0.009813000448048115,0.011723999865353107,4820976
